Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,CostPerTrade,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2021-02-15,651.9,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-02-16,652.2514285714285,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.00260846139431532,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-02-17,652.6028571428571,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0026070563517509625,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-02-18,652.9542857142857,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0026056528220145124,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-02-19,653.3057142857143,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.002604250802677157,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-02-20,653.6571428571428,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.002602850291284291,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-02-21,654.0085714285715,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.002601451285419998,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-02-22,654.36,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.002600053782646867,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-02-23,653.7557142857142,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.004471688602542123,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-02-24,653.1514285714286,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.004475823828126301,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-02-25,652.5471428571428,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.00447996670894554,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-02-26,651.9428571428572,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.004484117266283114,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-02-27,651.3385714285714,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.004488275521491083,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-02-28,650.7342857142858,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.004492441496003181,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-03-01,650.13,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.004496615211339119,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-03-02,647.8042857142857,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.01734520663182753,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-03-03,645.4785714285714,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.01740759063614355,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-03-04,643.1528571428571,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.01747042500302129,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-03-05,640.8271428571429,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0175337146270342,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-03-06,638.5014285714286,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0175974644739178,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-03-07,636.1757142857143,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.017661679581893706,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-03-08,633.85,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.01772636506300653,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-03-09,632.3014285714286,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.011839167547198635,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-03-10,630.7528571428571,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.011868198468769364,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-03-11,629.2042857142857,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.011897372114308667,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-03-12,627.6557142857143,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.01192668953893147,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-03-13,626.1071428571429,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.01195615180815146,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-03-14,624.5585714285714,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.011985759998053033,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-03-15,623.01,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.012015515195403061,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
2021-03-16,621.3871428571429,zw,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.012623997201313023,NA,1.060445,0.04,Future,0.01,80,0.1,0.8,0,0.4,NA,NA,NA,NA,1511.52,NA
