Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Decimals,Spread,Commission,CostPerTrade,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2021-02-15,1741.45,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
2021-02-16,1756.2785714285715,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.04103847067308265,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
2021-02-17,1771.107142857143,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.040693428115764686,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
2021-02-18,1785.9357142857143,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.04035413930175331,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
2021-02-19,1800.7642857142857,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.04002046150079081,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
2021-02-20,1815.5928571428572,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.03969225666480298,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
2021-02-21,1830.4214285714286,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.03936939123742423,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
2021-02-22,1845.25,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.03905173597282541,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
2021-02-23,1845.7785714285715,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0013862183303463382,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
2021-02-24,1846.307142857143,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0013858214189667705,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
2021-02-25,1846.8357142857144,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0013854247348209015,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
2021-02-26,1847.3642857142856,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0013850282777023892,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
2021-02-27,1847.892857142857,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0013846320474220873,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
2021-02-28,1848.4214285714286,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0013842360437865508,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
2021-03-01,1848.95,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.0013838402665980354,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
2021-03-02,1846.5642857142857,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.006249121423553951,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
2021-03-03,1844.1785714285716,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.006257200351276673,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
2021-03-04,1841.7928571428572,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.006265300195096159,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
2021-03-05,1839.4071428571428,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.006273421036319604,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
2021-03-06,1837.0214285714285,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.006281562956714168,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
2021-03-07,1834.6357142857144,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.006289726038459697,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
2021-03-08,1832.25,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.006297910364161616,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
2021-03-09,1825.7071428571428,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.017314288334264988,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
2021-03-10,1819.1642857142858,ca,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.017376449735699778,NA,0.8623,0.016666666666666666,Future,1,0.3,1e-4,1,3.5,0,1.75,NA,NA,NA,NA,857.5,NA
