Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,CostPerTrade,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2021-02-15,62313.8,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
2021-02-16,62100.80714285714,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.016571791035729574,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
2021-02-17,61887.81428571429,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0166287265837299,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
2021-02-18,61674.82142857143,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.01668605470672908,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
2021-02-19,61461.828571428574,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.016743779479053984,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
2021-02-20,61248.83571428571,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.01680190503158627,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
2021-02-21,61035.84285714286,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.016860435552751126,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
2021-02-22,60822.9,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.016915396523342067,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
2021-02-23,61101.828571428574,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.022145083391937062,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
2021-02-24,61380.75714285715,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.022044221414808263,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
2021-02-25,61659.68571428572,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.021944274045328883,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
2021-02-26,61938.614285714284,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.021845228899236558,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
2021-02-27,62217.54285714286,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.021747073814902932,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
2021-02-28,62496.47142857143,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.02164979684821809,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
2021-03-01,62775.4,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.021553386267922078,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
2021-03-02,62703.985714285714,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.005509194649132354,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
2021-03-03,62632.57142857143,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.005515472710288449,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
2021-03-04,62561.15714285714,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.005521765096246582,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
2021-03-05,62489.74285714286,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.005528071856064471,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
2021-03-06,62418.328571428574,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.005534393039066359,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
2021-03-07,62346.91428571429,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.00554072869477423,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
2021-03-08,62275.5,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0055470788729765986,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
2021-03-09,61969.735714285714,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.023822275711044085,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
2021-03-10,61663.97142857143,lx,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.023940108151949815,NA,20.16436,0,Index,1,0.1,0.01,10,0,5,NA,NA,NA,NA,0,NA
