Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,CostPerTrade,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2021-02-15,58.981,cl,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,1.061909,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,NA,NA,NA,NA,1891.5555555555554,NA
2021-02-16,59.35214285714286,cl,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.030360679611745666,NA,1.061909,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,NA,NA,NA,NA,1891.5555555555554,NA
2021-02-17,59.723285714285716,cl,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.030171417683911947,NA,1.061909,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,NA,NA,NA,NA,1891.5555555555554,NA
2021-02-18,60.09442857142857,cl,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.029984500781310607,NA,1.061909,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,NA,NA,NA,NA,1891.5555555555554,NA
2021-02-19,60.46557142857143,cl,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.02979988558855602,NA,1.061909,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,NA,NA,NA,NA,1891.5555555555554,NA
2021-02-20,60.83671428571429,cl,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.029617529850518843,NA,1.061909,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,NA,NA,NA,NA,1891.5555555555554,NA
2021-02-21,61.207857142857144,cl,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.029437392340093706,NA,1.061909,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,NA,NA,NA,NA,1891.5555555555554,NA
2021-02-22,61.579,cl,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.02925943282710186,NA,1.061909,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,NA,NA,NA,NA,1891.5555555555554,NA
2021-02-23,62.24742857142857,cl,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.05225420368911127,NA,1.061909,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,NA,NA,NA,NA,1891.5555555555554,NA
2021-02-24,62.91585714285714,cl,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.05169607084309248,NA,1.061909,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,NA,NA,NA,NA,1891.5555555555554,NA
2021-02-25,63.58428571428571,cl,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.05114973505790168,NA,1.061909,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,NA,NA,NA,NA,1891.5555555555554,NA
2021-02-26,64.25271428571429,cl,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.050614826216047286,NA,1.061909,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,NA,NA,NA,NA,1891.5555555555554,NA
2021-02-27,64.92114285714285,cl,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.05009098952257453,NA,1.061909,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,NA,NA,NA,NA,1891.5555555555554,NA
2021-02-28,65.58957142857142,cl,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.04957788472020216,NA,1.061909,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,NA,NA,NA,NA,1891.5555555555554,NA
2021-03-01,66.258,cl,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.04907518535230885,NA,1.061909,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,NA,NA,NA,NA,1891.5555555555554,NA
2021-03-02,66.15771428571428,cl,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.007331198605307811,NA,1.061909,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,NA,NA,NA,NA,1891.5555555555554,NA
2021-03-03,66.05742857142857,cl,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.007342320096451083,NA,1.061909,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,NA,NA,NA,NA,1891.5555555555554,NA
2021-03-04,65.95714285714286,cl,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.007353475381668772,NA,1.061909,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,NA,NA,NA,NA,1891.5555555555554,NA
2021-03-05,65.85685714285714,cl,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.00736466461521843,NA,1.061909,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,NA,NA,NA,NA,1891.5555555555554,NA
2021-03-06,65.75657142857142,cl,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.007375887952307636,NA,1.061909,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,NA,NA,NA,NA,1891.5555555555554,NA
2021-03-07,65.65628571428572,cl,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.007387145549085403,NA,1.061909,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,NA,NA,NA,NA,1891.5555555555554,NA
2021-03-08,65.556,cl,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.007398437562667972,NA,1.061909,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,NA,NA,NA,NA,1891.5555555555554,NA
2021-03-09,64.97142857142858,cl,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.04335249168168207,NA,1.061909,0.05555555555555555,Future,1,8,0.01,0.025,0,0.0125,NA,NA,NA,NA,1891.5555555555554,NA
