Date,Close,Symbol,PositionRisk,PositionChange,Position,PositionUnrounded,PositionPrevious,Trading,Buffer,RequiredTrade,AdjFactor,PositionOptimized,PositionOptimal,PositionMax,Forecast,ForecastSkew,ForecastCarry,ForecastTrend,Return,Volatility,FX,Weight,Product,ContractSize,PositionMin,PositionTick,Spread,Commission,CostPerTrade,multiple_EMA,multiple_DC,multiple_KF,multiple_TII,InstCapital,Exposure
2021-02-15,139.286,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,1.050862,0.025,Future,0.01,300,0.01,0.2,0,0.1,NA,NA,NA,NA,924.6,NA
2021-02-16,139.2347142857143,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0017824373356567591,NA,1.050862,0.025,Future,0.01,300,0.01,0.2,0,0.1,NA,NA,NA,NA,924.6,NA
2021-02-17,139.18342857142858,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0017830939995751294,NA,1.050862,0.025,Future,0.01,300,0.01,0.2,0,0.1,NA,NA,NA,NA,924.6,NA
2021-02-18,139.13214285714287,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.001783751147506436,NA,1.050862,0.025,Future,0.01,300,0.01,0.2,0,0.1,NA,NA,NA,NA,924.6,NA
2021-02-19,139.08085714285713,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0017844087799966245,NA,1.050862,0.025,Future,0.01,300,0.01,0.2,0,0.1,NA,NA,NA,NA,924.6,NA
2021-02-20,139.02957142857142,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0017850668975744454,NA,1.050862,0.025,Future,0.01,300,0.01,0.2,0,0.1,NA,NA,NA,NA,924.6,NA
2021-02-21,138.9782857142857,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0017857255007772464,NA,1.050862,0.025,Future,0.01,300,0.01,0.2,0,0.1,NA,NA,NA,NA,924.6,NA
2021-02-22,138.927,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.0017863845901509732,NA,1.050862,0.025,Future,0.01,300,0.01,0.2,0,0.1,NA,NA,NA,NA,924.6,NA
2021-02-23,138.618,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.010777067631711006,NA,1.050862,0.025,Future,0.01,300,0.01,0.2,0,0.1,NA,NA,NA,NA,924.6,NA
2021-02-24,138.309,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.01080111813352925,NA,1.050862,0.025,Future,0.01,300,0.01,0.2,0,0.1,NA,NA,NA,NA,924.6,NA
2021-02-25,138,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.01082527621946017,NA,1.050862,0.025,Future,0.01,300,0.01,0.2,0,0.1,NA,NA,NA,NA,924.6,NA
2021-02-26,137.691,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.010849542613001936,NA,1.050862,0.025,Future,0.01,300,0.01,0.2,0,0.1,NA,NA,NA,NA,924.6,NA
2021-02-27,137.382,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.010873918044130982,NA,1.050862,0.025,Future,0.01,300,0.01,0.2,0,0.1,NA,NA,NA,NA,924.6,NA
2021-02-28,137.073,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.010898403249448164,NA,1.050862,0.025,Future,0.01,300,0.01,0.2,0,0.1,NA,NA,NA,NA,924.6,NA
2021-03-01,136.764,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,-0.010922998972152981,NA,1.050862,0.025,Future,0.01,300,0.01,0.2,0,0.1,NA,NA,NA,NA,924.6,NA
2021-03-02,137.3552857142857,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.02088016016973679,NA,1.050862,0.025,Future,0.01,300,0.01,0.2,0,0.1,NA,NA,NA,NA,924.6,NA
2021-03-03,137.94657142857145,gf,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.020790468232321224,NA,1.050862,0.025,Future,0.01,300,0.01,0.2,0,0.1,NA,NA,NA,NA,924.6,NA
